,JD,Mag,Air Mass
0,2460342.3461342594,15.068584840118007,1.2439752583156476
1,2460342.352199074,15.218851039660745,1.215734196264935
2,2460342.423125,15.249249316477218,1.035153804139729
3,2460342.391400463,15.552901683791166,1.0914274392288428
4,2460342.3552314816,15.213423623388422,1.2026140453699767
5,2460342.4095949074,15.497909704344401,1.0554204389629676
6,2460342.380902778,15.422918765631666,1.1181496298742384
7,2460342.3400694444,15.166823463916263,1.2679469941520565
8,2460342.383935185,15.423784025658339,1.1094738316173138
9,2460342.3626967594,15.015457903269375,1.1749426489449655
10,2460342.4261574075,15.584393828889588,1.033059969184902
11,2460342.4035416665,15.201722506747327,1.0670935789468936
12,2460342.3491666666,15.19805877216151,1.2295357890443355
13,2460342.4291898147,15.245500640047101,1.0293054991385242
14,2460342.3596643517,15.177479193534882,1.1868332080503616
15,2460342.4187037037,15.611404940911047,1.0426051296741716
16,2460342.3431018516,15.1164781613531,1.2590926824753021
17,2460342.400497685,15.541241720400429,1.07055581027842
18,2460342.337037037,15.190594449301715,1.2841717783885378
19,2460342.330960648,15.209827045488183,1.3189561707360182
20,2460342.3657291667,15.177314683925983,1.1635902077935012
21,2460342.3717939816,15.158242638669984,1.1424544292455547
22,2460342.4126273147,15.619003443986008,1.050128641248659
23,2460342.368761574,15.481711532989298,1.1527978693218903
24,2460342.397465278,15.295521528560226,1.077143467731253
25,2460342.374837963,15.271745164341315,1.1368723438221113
26,2460342.327928241,15.191929408884597,1.337586901711184
27,2460342.37787037,15.268324936883186,1.1272652116232689
28,2460342.4065625,9.719451037420919,1.0610849996477236
29,2460342.4322337965,15.591127817910188,1.0258435209266974
30,2460342.3340046294,15.066552440312563,1.3011601791214344
31,2460342.394421296,15.261489075670712,1.084100684470622
32,2460342.4156712964,15.261471748237208,1.0451295674443832
33,2460342.386979167,15.264371783607382,1.1012108739245496
