,JD,Mag,Air Mass
0,2460342.3461342594,9.462057772048764,1.2439752583156476
1,2460342.352199074,10.514419686613916,1.215734196264935
2,2460342.423125,10.533010865888155,1.035153804139729
3,2460342.391400463,10.402892017347943,1.0914274392288428
4,2460342.3552314816,10.508158065127194,1.2026140453699767
5,2460342.4095949074,10.522715138428634,1.0554204389629676
6,2460342.380902778,10.326360880251704,1.1181496298742384
7,2460342.3400694444,10.489041893449517,1.2679469941520565
8,2460342.383935185,10.258244549235739,1.1094738316173138
9,2460342.3626967594,10.45923116040957,1.1749426489449655
10,2460342.4261574075,10.557543182448942,1.033059969184902
11,2460342.4035416665,10.409005791163512,1.0670935789468936
12,2460342.3491666666,10.499441428112053,1.2295357890443355
13,2460342.4291898147,10.551909036309935,1.0293054991385242
14,2460342.3596643517,10.52120041769637,1.1868332080503616
15,2460342.4187037037,10.526524371794633,1.0426051296741716
16,2460342.3431018516,10.399150335008745,1.2590926824753021
17,2460342.400497685,10.299764815450452,1.07055581027842
18,2460342.337037037,10.471890217997524,1.2841717783885378
19,2460342.330960648,10.434775282959498,1.3189561707360182
20,2460342.3657291667,10.35599708056268,1.1635902077935012
21,2460342.3717939816,10.194527403176087,1.1424544292455547
22,2460342.4126273147,10.472080130617945,1.050128641248659
23,2460342.368761574,10.339337549602917,1.1527978693218903
24,2460342.397465278,10.380260262060089,1.077143467731253
25,2460342.374837963,10.324995289623207,1.1368723438221113
26,2460342.327928241,10.382319697565771,1.337586901711184
27,2460342.37787037,10.297087909248845,1.1272652116232689
28,2460342.4065625,10.492694140241634,1.0610849996477236
29,2460342.4322337965,10.550060700203794,1.0258435209266974
30,2460342.3340046294,10.438542463657182,1.3011601791214344
31,2460342.394421296,10.431178124669216,1.084100684470622
32,2460342.4156712964,10.391756670587554,1.0451295674443832
33,2460342.386979167,10.227546008443838,1.1012108739245496
