,JD,Mag,Air Mass
0,2460342.3461342594,14.401351828958198,1.2439752583156476
1,2460342.352199074,14.466915604933895,1.215734196264935
2,2460342.423125,14.55897490098916,1.035153804139729
3,2460342.391400463,14.571685512034778,1.0914274392288428
4,2460342.3552314816,14.453690857125324,1.2026140453699767
5,2460342.4095949074,14.569211081237484,1.0554204389629676
6,2460342.380902778,14.585773864773417,1.1181496298742384
7,2460342.3400694444,14.459641624278625,1.2679469941520565
8,2460342.383935185,14.471248323025932,1.1094738316173138
9,2460342.3626967594,14.442699373103435,1.1749426489449655
10,2460342.4261574075,14.57562609394044,1.033059969184902
11,2460342.4035416665,14.562104586484608,1.0670935789468936
12,2460342.3491666666,14.359752750097888,1.2295357890443355
13,2460342.4291898147,14.574288026263224,1.0293054991385242
14,2460342.3596643517,14.462772771174679,1.1868332080503616
15,2460342.4187037037,14.585059677445786,1.0426051296741716
16,2460342.3431018516,14.456230467209572,1.2590926824753021
17,2460342.400497685,14.59154675838041,1.07055581027842
18,2460342.337037037,14.476206876704174,1.2841717783885378
19,2460342.330960648,14.487456804209474,1.3189561707360182
20,2460342.3657291667,14.454044289399732,1.1635902077935012
21,2460342.3717939816,14.394547743255604,1.1424544292455547
22,2460342.4126273147,14.559235817232853,1.050128641248659
23,2460342.368761574,14.386819229475602,1.1527978693218903
24,2460342.397465278,14.567617503458955,1.077143467731253
25,2460342.374837963,14.5618279605966,1.1368723438221113
26,2460342.327928241,9.66327969005117,1.337586901711184
27,2460342.37787037,14.575450460215212,1.1272652116232689
28,2460342.4065625,14.558820329096159,1.0610849996477236
29,2460342.4322337965,14.588407338855035,1.0258435209266974
30,2460342.3340046294,14.461753861142927,1.3011601791214344
31,2460342.394421296,14.550230636681706,1.084100684470622
32,2460342.4156712964,14.602886407037335,1.0451295674443832
33,2460342.386979167,14.558806454135432,1.1012108739245496
