,JD,Mag,Air Mass
0,2460342.3461342594,15.009748816932326,1.2439752583156476
1,2460342.352199074,14.87013350393702,1.215734196264935
2,2460342.423125,15.081577246633735,1.035153804139729
3,2460342.391400463,15.21538889218838,1.0914274392288428
4,2460342.3552314816,14.868616701074508,1.2026140453699767
5,2460342.4095949074,15.113158663998128,1.0554204389629676
6,2460342.380902778,15.09320108001231,1.1181496298742384
7,2460342.3400694444,14.97575631642793,1.2679469941520565
8,2460342.383935185,15.05929917195543,1.1094738316173138
9,2460342.3626967594,14.883000426201622,1.1749426489449655
10,2460342.4261574075,15.026530526658853,1.033059969184902
11,2460342.4035416665,15.005549491344672,1.0670935789468936
12,2460342.3491666666,14.907844374120561,1.2295357890443355
13,2460342.4291898147,15.10192134950854,1.0293054991385242
14,2460342.3596643517,15.027554993497802,1.1868332080503616
15,2460342.4187037037,15.0850443388102,1.0426051296741716
16,2460342.3431018516,15.021333799838722,1.2590926824753021
17,2460342.400497685,15.100301163163195,1.07055581027842
18,2460342.337037037,15.011519382973605,1.2841717783885378
19,2460342.330960648,14.86005568220506,1.3189561707360182
20,2460342.3657291667,15.012805159587101,1.1635902077935012
21,2460342.3717939816,15.04079413865747,1.1424544292455547
22,2460342.4126273147,15.177638392253531,1.050128641248659
23,2460342.368761574,14.936170181167848,1.1527978693218903
24,2460342.397465278,15.176976339796203,1.077143467731253
25,2460342.374837963,15.60074572726423,1.1368723438221113
26,2460342.327928241,15.007922141906063,1.337586901711184
27,2460342.37787037,15.10208155795574,1.1272652116232689
28,2460342.4065625,15.054172635348051,1.0610849996477236
29,2460342.4322337965,15.020458370447056,1.0258435209266974
30,2460342.3340046294,14.867256182511543,1.3011601791214344
31,2460342.394421296,15.106570403024506,1.084100684470622
32,2460342.4156712964,15.017043812610321,1.0451295674443832
33,2460342.386979167,15.097416518917862,1.1012108739245496
