,JD,Mag,Air Mass
0,2460342.3461342594,14.638918698984874,1.2439752583156476
1,2460342.352199074,14.592838120700486,1.215734196264935
2,2460342.423125,14.897455979826475,1.035153804139729
3,2460342.391400463,14.727086610180994,1.0914274392288428
4,2460342.3552314816,14.5449238270912,1.2026140453699767
5,2460342.4095949074,14.948612438858872,1.0554204389629676
6,2460342.380902778,14.93455670990425,1.1181496298742384
7,2460342.3400694444,9.930475814653256,1.2679469941520565
8,2460342.383935185,14.901271501661114,1.1094738316173138
9,2460342.3626967594,14.586497649780934,1.1749426489449655
10,2460342.4261574075,14.93586782093227,1.033059969184902
11,2460342.4035416665,14.953161289550808,1.0670935789468936
12,2460342.3491666666,14.578245706609062,1.2295357890443355
13,2460342.4291898147,14.93164265867167,1.0293054991385242
14,2460342.3596643517,9.572852569219025,1.1868332080503616
15,2460342.4187037037,14.925136552629857,1.0426051296741716
16,2460342.3431018516,9.590966810706252,1.2590926824753021
17,2460342.400497685,14.556285297539874,1.07055581027842
18,2460342.337037037,14.571119207774762,1.2841717783885378
19,2460342.330960648,9.916192000833037,1.3189561707360182
20,2460342.3657291667,14.595574002817905,1.1635902077935012
21,2460342.3717939816,14.592390951971991,1.1424544292455547
22,2460342.4126273147,14.574016518035785,1.050128641248659
23,2460342.368761574,14.589743513383038,1.1527978693218903
24,2460342.397465278,14.768085505184605,1.077143467731253
25,2460342.374837963,14.901196224251777,1.1368723438221113
26,2460342.327928241,14.541258981108811,1.337586901711184
27,2460342.37787037,14.771652622634546,1.1272652116232689
28,2460342.4065625,14.974904644104482,1.0610849996477236
29,2460342.4322337965,14.902350069915576,1.0258435209266974
30,2460342.3340046294,14.57207029174905,1.3011601791214344
31,2460342.394421296,14.769245353287744,1.084100684470622
32,2460342.4156712964,14.953884777153636,1.0451295674443832
33,2460342.386979167,14.870050583859065,1.1012108739245496
