,JD,Mag,Air Mass
0,2460342.4141435185,15.055799091244094,1.048740565801596
1,2460342.373310185,13.620681986966463,1.139620107902543
2,2460342.4171875,14.078272068884804,1.0438529454832919
3,2460342.3415856482,13.661071207965303,1.263487064672471
4,2460342.364212963,13.647293691000208,1.1716850468310087
5,2460342.332476852,13.65201413846123,1.3138480776229415
6,2460342.392905093,14.06110837842502,1.086101456004732
7,2460342.4080902776,14.12202651268264,1.0569523463922261
8,2460342.3672453705,13.648276591695675,1.1605252951722782
9,2460342.3537152777,13.647597755744325,1.2062151085032438
10,2460342.4307175926,14.042642236305344,1.0283958056714388
11,2460342.4276736113,14.00763471385809,1.0302408228343676
12,2460342.3446180555,13.632513203864578,1.2481741349798927
13,2460342.395949074,14.06714151417778,1.0821295289801327
14,2460342.3355208333,13.6099484767276,1.2962859801251396
15,2460342.3476504628,13.701365427172213,1.2335482431340035
16,2460342.3611805555,13.621903591499597,1.1782438776011628
17,2460342.3506828705,13.64223914918669,1.2195700488969023
18,2460342.3581365743,13.681595690259176,1.1902913059611788
19,2460342.4111226853,14.031085171700571,1.0539366165070871
20,2460342.4050578703,14.049179521796988,1.062691100049342
21,2460342.370277778,13.680620119040336,1.1498319856606252
22,2460342.376354167,13.625665378620335,1.1299250493404744
23,2460342.326412037,13.650819986748255,1.343001976580959
24,2460342.3824189813,13.665358451945144,1.111844910868957
25,2460342.4246412036,13.62361502897201,1.034076562710098
26,2460342.379386574,13.651826401546094,1.120681524768322
27,2460342.4216087963,13.638722323342673,1.0382346941164748
28,2460342.433761574,14.054118407177214,1.0250282510716635
29,2460342.385462963,14.046733877378507,1.1070995179150318
30,2460342.3294444443,13.626151225713043,1.3241254306797996
31,2460342.3385416665,13.667643725055118,1.2795195749562334
32,2460342.389884259,14.024457226779033,1.0935344146835317
33,2460342.402013889,14.149042512604396,1.06879620813722
34,2460342.3989814813,14.031262253865087,1.0752793128391793
