,JD,Mag,Air Mass
0,2460342.4080902776,15.358017917724984,1.0569523463922261
1,2460342.376354167,14.08199814262874,1.1299250493404744
2,2460342.326412037,14.063196034145335,1.343001976580959
3,2460342.4276736113,14.149296667870274,1.0302408228343676
4,2460342.402013889,14.16234907055606,1.06879620813722
5,2460342.332476852,14.078196318933866,1.3138480776229415
6,2460342.392905093,14.171728580776355,1.086101456004732
7,2460342.385462963,14.17101189302134,1.1070995179150318
8,2460342.4307175926,14.144914254253996,1.0283958056714388
9,2460342.3537152777,14.072648820638163,1.2062151085032438
10,2460342.3415856482,14.0803463740547,1.263487064672471
11,2460342.4141435185,14.178857428547257,1.048740565801596
12,2460342.4216087963,14.058211442724257,1.0382346941164748
13,2460342.3446180555,14.096550114263524,1.2481741349798927
14,2460342.4171875,14.14663325362505,1.0438529454832919
15,2460342.373310185,14.15112019251852,1.139620107902543
16,2460342.433761574,14.153302112874444,1.0250282510716635
17,2460342.364212963,14.070335386297092,1.1716850468310087
18,2460342.4111226853,14.154010367043739,1.0539366165070871
19,2460342.379386574,14.144923336959206,1.120681524768322
20,2460342.3581365743,14.084552630191366,1.1902913059611788
21,2460342.3355208333,14.166275118897042,1.2962859801251396
22,2460342.3989814813,14.154971120393432,1.0752793128391793
23,2460342.3824189813,14.076271136891743,1.111844910868957
24,2460342.3611805555,14.073992950948766,1.1782438776011628
25,2460342.395949074,14.177982621928784,1.0821295289801327
26,2460342.3294444443,14.077857562874215,1.3241254306797996
27,2460342.3385416665,14.083793464411848,1.2795195749562334
28,2460342.3476504628,14.074209209196589,1.2335482431340035
29,2460342.389884259,14.14775862144835,1.0935344146835317
30,2460342.370277778,14.068978999009161,1.1498319856606252
31,2460342.4050578703,14.160887798870748,1.062691100049342
32,2460342.3506828705,14.07775649345398,1.2195700488969023
33,2460342.3672453705,14.080310113514647,1.1605252951722782
34,2460342.4246412036,14.166318154051378,1.034076562710098
