,JD,Mag,Air Mass
0,2460342.4080902776,14.13648853539227,1.0569523463922261
1,2460342.376354167,14.160759667899844,1.1299250493404744
2,2460342.326412037,14.151372315222318,1.343001976580959
3,2460342.4276736113,14.156757581714515,1.0302408228343676
4,2460342.402013889,14.078671387880307,1.06879620813722
5,2460342.332476852,14.140851950446006,1.3138480776229415
6,2460342.392905093,14.153884230999763,1.086101456004732
7,2460342.385462963,14.156667780211572,1.1070995179150318
8,2460342.4307175926,14.149157599969804,1.0283958056714388
9,2460342.3537152777,14.156616938036066,1.2062151085032438
10,2460342.3415856482,14.163853561808546,1.263487064672471
11,2460342.4141435185,14.147228133560944,1.048740565801596
12,2460342.4216087963,14.148215326410153,1.0382346941164748
13,2460342.3446180555,14.164278349193745,1.2481741349798927
14,2460342.4171875,14.166933586447605,1.0438529454832919
15,2460342.373310185,14.173151853613374,1.139620107902543
16,2460342.433761574,14.144019346386788,1.0250282510716635
17,2460342.364212963,14.163886710037634,1.1716850468310087
18,2460342.4111226853,14.157171649851184,1.0539366165070871
19,2460342.379386574,14.159022950832611,1.120681524768322
20,2460342.3581365743,14.162055246071995,1.1902913059611788
21,2460342.3355208333,14.16608867124734,1.2962859801251396
22,2460342.3989814813,14.179236886234445,1.0752793128391793
23,2460342.3824189813,14.149923485545811,1.111844910868957
24,2460342.3611805555,14.156781034161408,1.1782438776011628
25,2460342.395949074,14.157510789279431,1.0821295289801327
26,2460342.3294444443,14.154420919699342,1.3241254306797996
27,2460342.3385416665,14.169320559142072,1.2795195749562334
28,2460342.3476504628,14.173907114435044,1.2335482431340035
29,2460342.389884259,14.158761559580794,1.0935344146835317
30,2460342.370277778,14.140387990107302,1.1498319856606252
31,2460342.4050578703,14.15806118525082,1.062691100049342
32,2460342.3506828705,14.143167873354981,1.2195700488969023
33,2460342.3672453705,14.152645829288437,1.1605252951722782
34,2460342.4246412036,14.089435211447604,1.034076562710098
