,JD,Mag,Air Mass
0,2460342.4080902776,13.650714999375223,1.0569523463922261
1,2460342.376354167,13.6793361502083,1.1299250493404744
2,2460342.326412037,10.41555090347208,1.343001976580959
3,2460342.4276736113,13.690504301332961,1.0302408228343676
4,2460342.402013889,13.677249072119631,1.06879620813722
5,2460342.332476852,10.52114193038264,1.3138480776229415
6,2460342.392905093,13.690404753674773,1.086101456004732
7,2460342.385462963,13.68513783941956,1.1070995179150318
8,2460342.4307175926,13.67690914072569,1.0283958056714388
9,2460342.3537152777,10.038328823175323,1.2062151085032438
10,2460342.3415856482,10.278704165065054,1.263487064672471
11,2460342.4141435185,13.680625519275686,1.048740565801596
12,2460342.4216087963,13.672412238251427,1.0382346941164748
13,2460342.3446180555,10.17653271095219,1.2481741349798927
14,2460342.4171875,13.688221538865575,1.0438529454832919
15,2460342.373310185,13.675061681147861,1.139620107902543
16,2460342.433761574,13.681011620613887,1.0250282510716635
17,2460342.364212963,10.109138003807754,1.1716850468310087
18,2460342.4111226853,13.689027996377666,1.0539366165070871
19,2460342.379386574,13.675205401809048,1.120681524768322
20,2460342.3581365743,10.061585939773158,1.1902913059611788
21,2460342.3355208333,10.585028037704145,1.2962859801251396
22,2460342.3989814813,13.682308412436331,1.0752793128391793
23,2460342.3824189813,13.69139267772752,1.111844910868957
24,2460342.3611805555,10.07082125545467,1.1782438776011628
25,2460342.395949074,13.694208852730275,1.0821295289801327
26,2460342.3294444443,10.365703047968237,1.3241254306797996
27,2460342.3385416665,10.505786621042224,1.2795195749562334
28,2460342.3476504628,10.168574778684455,1.2335482431340035
29,2460342.389884259,13.676542232523232,1.0935344146835317
30,2460342.370277778,10.203080786009425,1.1498319856606252
31,2460342.4050578703,13.680495620647138,1.062691100049342
32,2460342.3506828705,10.154437769144316,1.2195700488969023
33,2460342.3672453705,10.00505868513494,1.1605252951722782
34,2460342.4246412036,13.68556414157738,1.034076562710098
