,JD,Mag,Air Mass
0,2460342.4080902776,10.033391723262838,1.0569523463922261
1,2460342.376354167,10.818828654866284,1.1299250493404744
2,2460342.326412037,10.877340011850453,1.343001976580959
3,2460342.4276736113,11.084493741569265,1.0302408228343676
4,2460342.402013889,10.868483184998444,1.06879620813722
5,2460342.332476852,10.946707215642157,1.3138480776229415
6,2460342.392905093,10.959142809455832,1.086101456004732
7,2460342.385462963,10.871369982048753,1.1070995179150318
8,2460342.4307175926,11.078620561786687,1.0283958056714388
9,2460342.3537152777,11.028909723154765,1.2062151085032438
10,2460342.3415856482,10.967085310300106,1.263487064672471
11,2460342.4141435185,10.87954868197043,1.048740565801596
12,2460342.4216087963,11.04048535827291,1.0382346941164748
13,2460342.3446180555,10.958361016395529,1.2481741349798927
14,2460342.4171875,11.043986124433099,1.0438529454832919
15,2460342.373310185,10.78141322810978,1.139620107902543
16,2460342.433761574,11.075720897747136,1.0250282510716635
17,2460342.364212963,10.990235174286166,1.1716850468310087
18,2460342.4111226853,11.044904123032714,1.0539366165070871
19,2460342.379386574,10.80002255675944,1.120681524768322
20,2460342.3581365743,11.048284957385098,1.1902913059611788
21,2460342.3355208333,10.934836355138481,1.2962859801251396
22,2460342.3989814813,10.898359763914998,1.0752793128391793
23,2460342.3824189813,10.83642553715275,1.111844910868957
24,2460342.3611805555,11.025531599365141,1.1782438776011628
25,2460342.395949074,10.983734137760974,1.0821295289801327
26,2460342.3294444443,10.944817855082423,1.3241254306797996
27,2460342.3385416665,11.008062523410587,1.2795195749562334
28,2460342.3476504628,11.015544510145798,1.2335482431340035
29,2460342.389884259,10.827666678982053,1.0935344146835317
30,2460342.370277778,10.875834559653557,1.1498319856606252
31,2460342.4050578703,10.997330621859136,1.062691100049342
32,2460342.3506828705,11.033382510515661,1.2195700488969023
33,2460342.3672453705,10.84909911915067,1.1605252951722782
34,2460342.4246412036,11.087482950982057,1.034076562710098
