,JD,Mag,Air Mass
0,2460342.4080902776,13.326941168712542,1.0569523463922261
1,2460342.376354167,13.35873428830868,1.1299250493404744
2,2460342.326412037,13.359064171660146,1.343001976580959
3,2460342.4276736113,13.359312284774353,1.0302408228343676
4,2460342.402013889,13.358923101756636,1.06879620813722
5,2460342.332476852,13.35893366020291,1.3138480776229415
6,2460342.392905093,13.358786344908394,1.086101456004732
7,2460342.385462963,13.358753822334895,1.1070995179150318
8,2460342.4307175926,13.359102144237042,1.0283958056714388
9,2460342.3537152777,13.35935874364488,1.2062151085032438
10,2460342.3415856482,13.359151054137673,1.263487064672471
11,2460342.4141435185,13.358920291462342,1.048740565801596
12,2460342.4216087963,13.359010401885342,1.0382346941164748
13,2460342.3446180555,13.35880261408156,1.2481741349798927
14,2460342.4171875,13.359316398434368,1.0438529454832919
15,2460342.373310185,13.35902334530901,1.139620107902543
16,2460342.433761574,13.359123782855622,1.0250282510716635
17,2460342.364212963,13.358571735469598,1.1716850468310087
18,2460342.4111226853,13.35916599314975,1.0539366165070871
19,2460342.379386574,13.358962092530053,1.120681524768322
20,2460342.3581365743,13.358833970302259,1.1902913059611788
21,2460342.3355208333,13.359161886371995,1.2962859801251396
22,2460342.3989814813,13.358584546661946,1.0752793128391793
23,2460342.3824189813,13.358629462052997,1.111844910868957
24,2460342.3611805555,13.358604108345949,1.1782438776011628
25,2460342.395949074,13.359253757514148,1.0821295289801327
26,2460342.3294444443,13.358927482950152,1.3241254306797996
27,2460342.3385416665,13.359135820813675,1.2795195749562334
28,2460342.3476504628,13.359060698062692,1.2335482431340035
29,2460342.389884259,13.358878505233712,1.0935344146835317
30,2460342.370277778,13.358982583624233,1.1498319856606252
31,2460342.4050578703,13.359115626446526,1.062691100049342
32,2460342.3506828705,13.358995704386354,1.2195700488969023
33,2460342.3672453705,13.358696122468755,1.1605252951722782
34,2460342.4246412036,13.359113029454484,1.034076562710098
