,JD,Mag,Air Mass
0,2460342.4080902776,15.032357412323863,1.0569523463922261
1,2460342.376354167,15.263172559762221,1.1299250493404744
2,2460342.326412037,10.293117033039064,1.343001976580959
3,2460342.4276736113,15.236721769686941,1.0302408228343676
4,2460342.402013889,15.274771509523616,1.06879620813722
5,2460342.332476852,10.348756990096899,1.3138480776229415
6,2460342.392905093,15.287331629190748,1.086101456004732
7,2460342.385462963,15.292840868037151,1.1070995179150318
8,2460342.4307175926,15.274406971214367,1.0283958056714388
9,2460342.3537152777,15.206421409491572,1.2062151085032438
10,2460342.3415856482,15.102014460556251,1.263487064672471
11,2460342.4141435185,15.266648922675728,1.048740565801596
12,2460342.4216087963,15.29687727455427,1.0382346941164748
13,2460342.3446180555,15.12204644559295,1.2481741349798927
14,2460342.4171875,15.285733193721864,1.0438529454832919
15,2460342.373310185,15.473486223591705,1.139620107902543
16,2460342.433761574,15.263922144150548,1.0250282510716635
17,2460342.364212963,15.122397609922293,1.1716850468310087
18,2460342.4111226853,15.280451791681163,1.0539366165070871
19,2460342.379386574,15.276379037061503,1.120681524768322
20,2460342.3581365743,10.125125210080753,1.1902913059611788
21,2460342.3355208333,15.141691996563255,1.2962859801251396
22,2460342.3989814813,15.276202952187656,1.0752793128391793
23,2460342.3824189813,15.295900397408552,1.111844910868957
24,2460342.3611805555,15.112854658665002,1.1782438776011628
25,2460342.395949074,15.220465682472685,1.0821295289801327
26,2460342.3294444443,15.223113932338695,1.3241254306797996
27,2460342.3385416665,15.258864503625732,1.2795195749562334
28,2460342.3476504628,10.113888814542747,1.2335482431340035
29,2460342.389884259,15.284551903512048,1.0935344146835317
30,2460342.370277778,15.209473099972513,1.1498319856606252
31,2460342.4050578703,15.212630519881511,1.062691100049342
32,2460342.3506828705,15.090954057244756,1.2195700488969023
33,2460342.3672453705,15.13231178487941,1.1605252951722782
34,2460342.4246412036,15.223084340876698,1.034076562710098
