,JD,Mag,Air Mass
0,2460342.4080902776,8.780548680553874,1.0569523463922261
1,2460342.376354167,16.173310691722794,1.1299250493404744
2,2460342.326412037,15.607782784998278,1.343001976580959
3,2460342.4276736113,15.784328743918826,1.0302408228343676
4,2460342.402013889,15.801804433438122,1.06879620813722
5,2460342.332476852,15.77279325041182,1.3138480776229415
6,2460342.392905093,15.804403789348743,1.086101456004732
7,2460342.385462963,16.201719524531157,1.1070995179150318
8,2460342.4307175926,12.8375306845121,1.0283958056714388
9,2460342.3537152777,15.568725282567936,1.2062151085032438
10,2460342.3415856482,15.753509384631002,1.263487064672471
11,2460342.4141435185,16.135438781436143,1.048740565801596
12,2460342.4216087963,15.831397377434484,1.0382346941164748
13,2460342.3446180555,15.791412227528932,1.2481741349798927
14,2460342.4171875,16.116901108501683,1.0438529454832919
15,2460342.373310185,9.940676098733036,1.139620107902543
16,2460342.433761574,13.16112442772062,1.0250282510716635
17,2460342.364212963,15.793515752285852,1.1716850468310087
18,2460342.4111226853,10.096098502269268,1.0539366165070871
19,2460342.379386574,10.09456298492447,1.120681524768322
20,2460342.3581365743,10.099549052051566,1.1902913059611788
21,2460342.3355208333,9.989526843128049,1.2962859801251396
22,2460342.3989814813,16.0679634832626,1.0752793128391793
23,2460342.3824189813,16.048611597259796,1.111844910868957
24,2460342.3611805555,15.864458021603395,1.1782438776011628
25,2460342.395949074,15.822135987811098,1.0821295289801327
26,2460342.3294444443,15.75907531284732,1.3241254306797996
27,2460342.3385416665,15.789712055349197,1.2795195749562334
28,2460342.3476504628,10.071660248352835,1.2335482431340035
29,2460342.389884259,16.08657188026189,1.0935344146835317
30,2460342.370277778,15.765508860701159,1.1498319856606252
31,2460342.4050578703,16.11069245992588,1.062691100049342
32,2460342.3506828705,15.784690109670354,1.2195700488969023
33,2460342.3672453705,15.911863293462744,1.1605252951722782
34,2460342.4246412036,15.759714617658515,1.034076562710098
