,JD,Mag,Air Mass
0,2460342.4080902776,8.163558593705691,1.0569523463922261
1,2460342.376354167,15.1961384459657,1.1299250493404744
2,2460342.326412037,15.110386751657087,1.343001976580959
3,2460342.4276736113,15.266178708091422,1.0302408228343676
4,2460342.402013889,15.218343141471678,1.06879620813722
5,2460342.332476852,15.080474643232508,1.3138480776229415
6,2460342.392905093,15.124092443195007,1.086101456004732
7,2460342.385462963,15.1080581351291,1.1070995179150318
8,2460342.4307175926,15.197990041113885,1.0283958056714388
9,2460342.3537152777,15.09302925880814,1.2062151085032438
10,2460342.3415856482,15.087487838817992,1.263487064672471
11,2460342.4141435185,15.229290055793816,1.048740565801596
12,2460342.4216087963,15.206049288284962,1.0382346941164748
13,2460342.3446180555,15.078823226212519,1.2481741349798927
14,2460342.4171875,15.10801546083902,1.0438529454832919
15,2460342.373310185,15.182559902901689,1.139620107902543
16,2460342.433761574,15.227869133898801,1.0250282510716635
17,2460342.364212963,10.217619366559775,1.1716850468310087
18,2460342.4111226853,15.21033199982941,1.0539366165070871
19,2460342.379386574,15.218707630797436,1.120681524768322
20,2460342.3581365743,15.130564902926105,1.1902913059611788
21,2460342.3355208333,15.078782749363363,1.2962859801251396
22,2460342.3989814813,15.235091501034622,1.0752793128391793
23,2460342.3824189813,15.208743232001414,1.111844910868957
24,2460342.3611805555,10.154575013501457,1.1782438776011628
25,2460342.395949074,15.29133947672232,1.0821295289801327
26,2460342.3294444443,15.090867372912369,1.3241254306797996
27,2460342.3385416665,15.10218387745097,1.2795195749562334
28,2460342.3476504628,15.066424171886084,1.2335482431340035
29,2460342.389884259,15.197921105072094,1.0935344146835317
30,2460342.370277778,15.095971700358092,1.1498319856606252
31,2460342.4050578703,15.277562303942164,1.062691100049342
32,2460342.3506828705,15.060652446645042,1.2195700488969023
33,2460342.3672453705,15.063671813679825,1.1605252951722782
34,2460342.4246412036,15.292123042201288,1.034076562710098
