,JD,Mag,Air Mass
0,2460342.4080902776,14.106387172883602,1.0569523463922261
1,2460342.376354167,14.145414855003674,1.1299250493404744
2,2460342.326412037,13.654770242526576,1.343001976580959
3,2460342.4276736113,14.073776196342973,1.0302408228343676
4,2460342.402013889,14.15760102298936,1.06879620813722
5,2460342.332476852,13.68370764933905,1.3138480776229415
6,2460342.392905093,14.087778242541594,1.086101456004732
7,2460342.385462963,14.100716919624038,1.1070995179150318
8,2460342.4307175926,14.07529395808255,1.0283958056714388
9,2460342.3537152777,13.676036289133396,1.2062151085032438
10,2460342.3415856482,13.696446722493027,1.263487064672471
11,2460342.4141435185,14.0873499693068,1.048740565801596
12,2460342.4216087963,14.149125899636948,1.0382346941164748
13,2460342.3446180555,13.684754041618216,1.2481741349798927
14,2460342.4171875,14.091793363259178,1.0438529454832919
15,2460342.373310185,14.092458329938788,1.139620107902543
16,2460342.433761574,14.079509655750845,1.0250282510716635
17,2460342.364212963,13.682276024143826,1.1716850468310087
18,2460342.4111226853,14.070088901702018,1.0539366165070871
19,2460342.379386574,14.071155834253167,1.120681524768322
20,2460342.3581365743,13.690768118412832,1.1902913059611788
21,2460342.3355208333,13.680291158345812,1.2962859801251396
22,2460342.3989814813,14.068542866296884,1.0752793128391793
23,2460342.3824189813,14.15790701626007,1.111844910868957
24,2460342.3611805555,13.679991294876903,1.1782438776011628
25,2460342.395949074,14.095548645912876,1.0821295289801327
26,2460342.3294444443,13.670160926014313,1.3241254306797996
27,2460342.3385416665,13.691840730962046,1.2795195749562334
28,2460342.3476504628,13.698504285829056,1.2335482431340035
29,2460342.389884259,14.062844117178043,1.0935344146835317
30,2460342.370277778,13.681856073404019,1.1498319856606252
31,2460342.4050578703,14.064855799183995,1.062691100049342
32,2460342.3506828705,13.680146053156072,1.2195700488969023
33,2460342.3672453705,13.689600854188962,1.1605252951722782
34,2460342.4246412036,14.16343232901004,1.034076562710098
