,JD,Mag,Air Mass
0,2460342.4080902776,15.221214191917081,1.0569523463922261
1,2460342.376354167,15.129747964328184,1.1299250493404744
2,2460342.326412037,15.085597924870113,1.343001976580959
3,2460342.4276736113,15.08584347658003,1.0302408228343676
4,2460342.402013889,15.060762602425754,1.06879620813722
5,2460342.332476852,15.063723838456092,1.3138480776229415
6,2460342.392905093,14.97023190611839,1.086101456004732
7,2460342.385462963,15.000297638399424,1.1070995179150318
8,2460342.4307175926,15.071926384492674,1.0283958056714388
9,2460342.3537152777,10.093149925997936,1.2062151085032438
10,2460342.3415856482,10.204096286447184,1.263487064672471
11,2460342.4141435185,15.093093884983093,1.048740565801596
12,2460342.4216087963,15.063382441410017,1.0382346941164748
13,2460342.3446180555,10.118052923211474,1.2481741349798927
14,2460342.4171875,15.120163107280842,1.0438529454832919
15,2460342.373310185,15.09668839961904,1.139620107902543
16,2460342.433761574,15.12184917370344,1.0250282510716635
17,2460342.364212963,15.08408580717849,1.1716850468310087
18,2460342.4111226853,15.099052529224162,1.0539366165070871
19,2460342.379386574,15.08507819940563,1.120681524768322
20,2460342.3581365743,15.091490713669295,1.1902913059611788
21,2460342.3355208333,10.413588087105998,1.2962859801251396
22,2460342.3989814813,15.132181704082416,1.0752793128391793
23,2460342.3824189813,15.059942718242707,1.111844910868957
24,2460342.3611805555,15.065863461305128,1.1782438776011628
25,2460342.395949074,15.067578392234495,1.0821295289801327
26,2460342.3294444443,15.093920678376499,1.3241254306797996
27,2460342.3385416665,14.970564722794963,1.2795195749562334
28,2460342.3476504628,15.118203039918503,1.2335482431340035
29,2460342.389884259,15.08373282719511,1.0935344146835317
30,2460342.370277778,15.080563211024023,1.1498319856606252
31,2460342.4050578703,15.034333587970602,1.062691100049342
32,2460342.3506828705,15.095273694958989,1.2195700488969023
33,2460342.3672453705,15.100070625197453,1.1605252951722782
34,2460342.4246412036,15.084501076433183,1.034076562710098
