,JD,Mag,Air Mass
0,2460342.4080902776,10.03885991692722,1.0569523463922261
1,2460342.376354167,10.824650015723947,1.1299250493404744
2,2460342.326412037,10.882865514849646,1.343001976580959
3,2460342.4276736113,11.090313807150608,1.0302408228343676
4,2460342.402013889,10.874300715151557,1.06879620813722
5,2460342.332476852,10.952531241049135,1.3138480776229415
6,2460342.392905093,10.964974466089124,1.086101456004732
7,2460342.385462963,10.87719004969977,1.1070995179150318
8,2460342.4307175926,11.084442635911637,1.0283958056714388
9,2460342.3537152777,11.034725569069298,1.2062151085032438
10,2460342.3415856482,10.972906397721145,1.263487064672471
11,2460342.4141435185,10.885372570956555,1.048740565801596
12,2460342.4216087963,11.046309410495514,1.0382346941164748
13,2460342.3446180555,10.964180623126609,1.2481741349798927
14,2460342.4171875,11.049806410875977,1.0438529454832919
15,2460342.373310185,10.787230591779629,1.139620107902543
16,2460342.433761574,11.081538817405313,1.0250282510716635
17,2460342.364212963,10.996053431817781,1.1716850468310087
18,2460342.4111226853,11.05072416188409,1.0539366165070871
19,2460342.379386574,10.805846953834402,1.120681524768322
20,2460342.3581365743,11.054104380391566,1.1902913059611788
21,2460342.3355208333,10.94065773925581,1.2962859801251396
22,2460342.3989814813,10.904174895785484,1.0752793128391793
23,2460342.3824189813,10.842246124471002,1.111844910868957
24,2460342.3611805555,11.031350313075066,1.1782438776011628
25,2460342.395949074,10.989554330390387,1.0821295289801327
26,2460342.3294444443,10.950637856182041,1.3241254306797996
27,2460342.3385416665,11.0138818283142,1.2795195749562334
28,2460342.3476504628,11.021364623239874,1.2335482431340035
29,2460342.389884259,10.833488403733714,1.0935344146835317
30,2460342.370277778,10.881659718508903,1.1498319856606252
31,2460342.4050578703,11.003143981625945,1.062691100049342
32,2460342.3506828705,11.039208304543054,1.2195700488969023
33,2460342.3672453705,10.85492163535794,1.1605252951722782
34,2460342.4246412036,11.093307391434085,1.034076562710098
